# G2 耦合逐轮探针　2026-09-23 10:25:53　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtF6x　args mode=long max=45
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 45，AA 深度 4，ω0 0.35，κ 50
# 段解地板：电流 0.005 A　Picard 0.001 K　Bvp 0.0005 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
11	235.1	0.02230153584650907	0.09784304457048165	0.8000579796407852	3.5100770233820593	35.87456869101779	0.35	10	0	0	4	4.851774641468637	3.0649981851754546	0.043494746255988426	1213.6164919716343	1148.5729753856072	1115.7240696759914	1077.7291656575671	1114.7314818981858	1065.3230054988865	1024.38247070618	1064.960925047691	1046.9350018148245	0.6457981655370582	1.5873053615988981	0.19387819804467515	0.043494746255988426
12	244.4	0.019846592503881766	0.09389433045430451	0.7119879437782973	3.368418596770444	35.87456857589234	0.35	11	0	0	4	4.852055487189318	3.0649798144768283	0.043497065356566056	1213.6164919716343	1148.5732823936366	1115.7414621644145	1077.729165657408	1114.7513284906897	1065.3241258175021	1024.3824707052268	1064.9629288203923	1046.9350201855232	0.6458614731506099	1.5932803537605749	0.19421096264603244	0.043497065356566056
13	254.7	0.015347846649319763	0.09738802281594872	0.5505973826047583	3.4937533378267385	35.874568933692174	0.35	12	0	0	4	4.852043597912825	3.0650369105710524	0.04348904454403546	1213.6164919716343	1148.5732693932193	1115.7274714770526	1077.7291656575326	1114.7359806440404	1065.323069568858	1024.382470705978	1064.9613797053735	1046.934963089429	0.6458587548114083	1.5884803057703143	0.193899495042904	0.04348904454403546
14	264.7	0.12054627974384857	0.09528173736680401	4.324545023187715	3.4181906236000454	35.87456230401333	0.35	13	0	0	4	4.851914714334043	3.0639789621884574	0.04296676999961273	1213.6164919716343	1148.5731285084787	1115.6079596298503	1077.7343609428963	1114.6154343642966	1065.3130016849736	1024.38503291816	1064.9509038745757	1046.9360210378115	0.6458297499820025	1.546207760103094	0.18910800544898354	0.04296676999961273
15	273.5	0.15720927602819756	0.08760101953998856	5.639811708666679	3.142646974623501	35.87454793478665	0.35	14	0	0	4	4.851715757515194	3.061685956269457	0.041952949378415774	1213.6164919716343	1148.5729709690668	1115.450750353822	1077.7395562285974	1114.4586920527347	1065.2997203321943	1024.390157338858	1064.9378053281866	1046.9383140437305	0.6459093322707091	1.4910180589959603	0.1827749769946188	0.041952949378415774
16	282.1	0.48530005802354026	0.07923070482797812	17.409901466512366	2.842362660732496	35.87450934462462	0.35	15	0	0	4	4.853303569768514	3.0555278161414208	0.03879566040169542	1213.619174291573	1148.574220188142	1114.9654502957985	1077.7551420856948	1113.973556139384	1065.257407781523	1024.405530601396	1064.8956563976303	1046.9444721838586	0.6452176544460966	1.3201190005535166	0.163045640876462	0.03879566040169542
17	289.7	0.08754113579766454	0.05253743783282516	3.140495375904219	1.8847548535033352	35.87451027780705	0.35	16	0	0	4	4.852391490213904	3.0556767342429794	0.03946278250935972	1213.619174291573	1148.573223142604	1115.0529914315962	1077.7525444427692	1114.0593024516734	1065.2668015246984	1024.402968390582	1064.9042847377807	1046.944323265757	0.645012049151283	1.3507668103261676	0.16702276709021957	0.03946278250935972
18	295.2	0.1526571686358693	0.055793124897263624	5.476499531730378	2.0015504355544853	35.87449957750353	0.35	17	0	0	4	4.852044460734305	3.053969197105289	0.03904594343997016	1213.619174291573	1148.572843790966	1114.9010121562499	1077.7577397284308	1113.9066452830375	1065.255108181038	1024.4055306044343	1064.8922598028128	1046.9460308028947	0.6449338514986868	1.2973932042472731	0.1617518677959569	0.03904594343997016
19	300.1	0.10532181503776883	0.04816714422736368	3.778368005376644	1.7279724679428448	35.87450523922044	0.35	18	0	0	4	4.852732811697251	3.0548726858291957	0.03959189385503209	1213.619174291573	1148.5735962605725	1115.0051327005788	1077.7551420853451	1114.0119670980753	1065.2639099355558	1024.402968392702	1064.9014653645959	1046.9451273141708	0.6450889914995899	1.3337236225295805	0.16556085834922368	0.03959189385503209
20	304.9	0.4821715951295573	0.05346657396444243	17.2976489027035	1.9180848349618174	35.874466844227314	0.35	19	0	0	4	4.856643046404088	3.0487456665443915	0.037122890316287196	1213.6218566115112	1148.5774442137827	1114.5229611054492	1077.7707279424121	1113.5308630404684	1065.2228861590258	1024.415779448423	1064.8607584663043	1046.9512543334556	0.6450453834365141	1.1639628902480057	0.1468015727667062	0.037122890316287196
21	309.7	0.5629222213033245	0.02789375314978315	20.19450239517248	1.0006719285116257	35.87440969805115	0.35	20	0	0	4	4.859739650046549	3.039626324668234	0.033748200599150596	1213.62453893145	1148.5804027114382	1113.9611801889691	1077.791509084525	1112.967940819165	1065.176127462695	1024.433714921016	1064.8134116925473	1046.9603736753318	0.6448181254730581	0.9657044582495146	0.12394426228223017	0.033748200599150596
22	314.4	0.13397249844319958	0.004437182835317799	4.806183233686154	0.15918127970828252	35.87440175808795	0.35	21	0	0	4	4.859400910421073	3.0383592659375154	0.03325999401949925	1213.62453893145	1148.5800932439633	1113.827207690526	1077.7941067278853	1112.8339754172416	1065.1649477896783	1024.4362771342921	1064.8022454571567	1046.9616407340625	0.6448690525458955	0.9191774816066098	0.1194380261343436	0.03325999401949925
23	319.2	0.2944567038157402	0.011965027761107194	10.563464809791157	0.4292384858784588	35.87442456871816	0.35	22	0	0	4	4.858818264456204	3.0419993789851105	0.034750660767768365	1213.62453893145	1148.5793954942503	1114.1213848805914	1077.783716156639	1113.1284321210574	1065.1893882707332	1024.4285905004122	1064.8268574718913	1046.958000621015	0.6446104308318068	1.0224930596693496	0.13088398728444856	0.034750660767768365
24	323.9	0.05092791225683868	0.004621026124823402	1.8270101355663397	0.1657767065767654	35.87443613145571	0.35	23	0	0	4	4.854338330045493	3.043844550899621	0.03514540878548508	1213.6218566115112	1148.5749847393347	1114.1723127928483	1077.7837161563366	1113.1782699379646	1065.1951723470831	1024.426028291587	1064.8322538240757	1046.9561554491004	0.6446501799904507	1.0406316998853962	0.13318441508600642	0.03514540878548508
25	328.5	0.12487199591305398	0.008138004436432311	4.479712519193494	0.2919463254236889	35.87443674971475	0.35	24	0	0	4	4.858618712145699	3.0439432157741066	0.03581859955957824	1213.6218566115112	1148.579603924581	1114.295782216706	1077.7785208708888	1113.3031419338777	1065.2022289016124	1024.423466079128	1064.8397664514287	1046.956056784226	0.6454907380124558	1.0842067601279857	0.13708472914628414	0.03581859955957824
26	333.4	0.26405036296637263	0.014534291831296287	9.47265284893034	0.5214092469944733	35.87441707147625	0.35	25	0	0	4	4.858107120658133	3.040802972712754	0.034250476023392956	1213.62453893145	1148.5786780569833	1114.032428225978	1077.7889114417462	1113.0390915709113	1065.1816846859374	1024.431152711065	1064.8189752611447	1046.9591970272872	0.6445745663928678	0.9907558690369338	0.1267945220830669	0.034250476023392956
27	338.2	0.043167036547856696	0.0010334593944207882	1.5485923795897154	0.037074755897156836	35.874419544016746	0.35	26	0	0	4	4.857108263574446	3.0411975373906444	0.034188612704828425	1213.62453893145	1148.5775872418853	1113.989570597055	1077.78891144214	1112.9959245343634	1065.179146739276	1024.4311527132968	1064.8163529127842	1046.9588024626094	0.6443526497029567	0.9760649634971542	0.12604222302972562	0.034188612704828425
28	343.0	0.03412356221315349	0.003326960837284787	1.224162857062169	0.11935277619798396	35.87441573114237	0.35	27	0	0	4	4.859644072699439	3.0405890829533746	0.034285175751227775	1213.62453893145	1148.5803581847895	1114.023012333339	1077.7889114418194	1113.0300480965766	1065.1801361696255	1024.4311527115256	1064.8175235953945	1046.9594109170466	0.6449210246293773	0.9875213959746443	0.12633178433553785	0.034285175751227775
29	347.9	0.039969634437966306	0.0012060714007020579	1.433887001553503	0.04326709835428005	35.87440870341021	0.35	28	0	0	4	4.859517076736665	3.039467601020988	0.033773052293496	1213.62453893145	1148.5802193583531	1113.9831044375726	1077.7889114421796	1112.9900784621386	1065.1766468570202	1024.4337149202147	1064.8140532350917	1046.960532398979	0.6448923966195705	0.9738498257818184	0.12471331511843875	0.033773052293496
30	353.4	0.09405108596729406	0.003327119373352616	3.374028664698075	0.11935849566338612	35.87442537209386	0.35	29	0	0	4	4.858932591481334	3.042127579688213	0.03473058172386978	1213.62453893145	1148.579580425159	1114.07715552354	1077.7863137991867	1113.0840028408575	1065.1852925228814	1024.4285905024149	1064.8226338494735	1046.9578724203118	0.6447606437512361	1.0067100291999835	0.12906557821296083	0.03473058172386978
31	360.4	0.000646503903226403	0.002026339372378061	0.02319295568228041	0.07269375950599045	35.874424835697134	0.35	29	1	0	3	4.859093357192705	3.042041981946795	0.03474499519774912	1213.62453893145	1148.5797570403936	1114.0765143139042	1077.7863137991876	1113.0833563369542	1065.1848798229469	1024.4285905024544	1064.8222288825684	1046.9579580180532	0.6447997241745961	1.006485454033319	0.12894077920027294	0.03474499519774912
32	367.1	0.03479089327083784	0.001958330227807892	1.248102972372202	0.07025395292917408	35.87441583221369	0.35	30	1	0	4	4.859274447090229	3.040605212430364	0.034283481371630314	1213.62453893145	1148.5798941723901	1114.0417234206334	1077.7889114416535	1113.0485658477864	1065.1808971133546	1024.431152710592	1064.8182448121877	1046.9593947875696	0.6447132598278627	0.9939395563805954	0.12655647899781297	0.034283481371630314
33	373.2	0.03626365233708384	0.0009325419589458761	1.300937624908743	0.03345440525189948	35.87442359131547	0.35	31	1	0	4	4.859361679179756	3.041843404645988	0.034773702945501445	1213.62453893145	1148.5799895305763	1114.0779870729705	1077.786313799174	1113.0847930078464	1065.1833460922776	1024.4285905024194	1064.820696276695	1046.958156595354	0.6447329249046307	1.0069900206835936	0.12848795823811182	0.034773702945501445
34	379.6	0.018508774630845437	0.001996646324869289	0.6639914796370893	0.0716285207423998	35.87441593948241	0.35	32	1	0	4	4.859428368662293	3.0406223306490574	0.034281008221962825	1213.62453893145	1148.5801223866156	1114.0594782983396	1077.7863137993381	1113.0663147420378	1065.1811569688566	1024.4311527099976	1064.8185403475322	1046.959377669351	0.6448724001432237	1.0006540528163526	0.12724791821589976	0.034281008221962825
35	385.5	0.015863069611668834	0.0009859723311365087	0.5690783568491434	0.03537118148237485	35.874415909423405	0.35	33	1	0	4	4.859455128610534	3.0406175343830455	0.034279452887808426	1213.62453893145	1148.5800916852406	1114.0753413679513	1077.7863137991976	1113.082171636193	1065.1822124680614	1024.4311527091845	1064.8195936100087	1046.959382465617	0.6447539890582493	1.006083598656183	0.12755943308113532	0.034279452887808426
36	391.7	0.005054358603501896	0.0018246920910769404	0.18132220009478275	0.06545977648289285	35.874423308459804	0.35	34	1	0	4	4.8594063086072765	3.0417982668400327	0.03478294123489439	1213.62453893145	1148.5800982715198	1114.0803949774502	1077.7863137991512	1113.0872259947964	1065.1825553231567	1024.4285905023175	1064.8199036906121	1046.95820173316	0.6448674274344778	1.0078236939234975	0.12825443546260057	0.03478294123489439
37	397.9	0.012495406668676878	0.002103536626918867	0.44826551014972593	0.07546316371984607	35.87442346101667	0.35	35	1	0	4	4.859441766246846	3.041822612138276	0.03477701060527248	1213.62453893145	1148.5800770780208	1114.0928851268345	1077.7863137990416	1113.099721401465	1065.1834104517593	1024.4285905016745	1064.8207573441844	1046.9581773878617	0.6447509754940131	1.0120941103907892	0.12850679494204778	0.03477701060527248
38	404.1	0.020224948115810548	0.002797036983565704	0.7255582045740304	0.1003420686323853	35.87441611317837	0.35	36	1	0	4	4.859384853014262	3.0406500493672866	0.03427627110264368	1213.62453893145	1148.5800148517346	1114.0726643937012	1077.7863137992204	1113.0794964533493	1065.1822860435118	1024.4311527093178	1064.8196678335867	1046.9593499506327	0.6447380869120856	1.005175209218299	0.12757870636625496	0.03427627110264368
39	410.8	0.0011848798610571976	0.0016834840159845044	0.04250687319350353	0.06039400612893784	35.874416124835804	0.35	37	1	0	4	4.859316487490105	3.0406519096113698	0.034274015449554246	1213.62453893145	1148.5799401290096	1114.0714795138401	1077.7863137992308	1113.0783157689616	1065.181946377113	1024.4311527093878	1064.8193277881255	1046.9593480903886	0.6447227376998028	1.0047685531971333	0.12748248896775038	0.034274015449554246
40	416.9	0.007262671082798988	0.0016173864969459828	0.2605440846385137	0.05802279623423042	35.87441612984374	0.35	38	1	0	4	4.8591970073212	3.0406527085283415	0.03427384470110306	1213.62453893145	1148.5798694725886	1114.0642168427573	1077.7863137993	1113.0710573118206	1065.18101599304	1024.4311527097743	1064.8183966373977	1046.9593472914717	0.6448202466110783	1.0022811237573719	0.12720913369659032	0.03427384470110306
41	423.1	0.000562008588531171	0.0012186080989522452	0.02016172989635462	0.04371685387370668	35.87441599255271	0.35	39	1	0	4	4.8592231551033365	3.040630799725477	0.03427733117606317	1213.62453893145	1148.5798381034788	1114.0645357962367	1077.7863137992958	1113.0713775858806	1065.180454609485	1024.4311527097739	1064.8178346288091	1046.9593692002745	0.6447017076287016	1.0023816661432157	0.12704045907363987	0.03427733117606317
42	429.7	0.010772975522058914	0.001234153981840791	0.38647420545843353	0.044274553355164795	35.87441600206766	0.35	40	1	0	4	4.859028796714028	3.040632317735799	0.034277722701001406	1213.62453893145	1148.579625638143	1114.0537628207146	1077.786313799394	1113.0606120854957	1065.177776676151	1024.4311527103873	1064.8151538430402	1046.9593676822642	0.6446578857813884	0.9986909484080868	0.12624714937622183	0.034277722701001406
43	435.9	0.047396738852285125	0.0008204022219615581	1.7003303061291943	0.029431450243115467	35.87441556745875	0.35	41	1	0	4	4.858426568344612	3.040562961762589	0.034289088089710984	1213.62453893145	1148.5789672974279	1114.0063660818623	1077.7889114419768	1113.013267177612	1065.1710697312087	1024.4311527126333	1064.8084056601315	1046.9594370382374	0.6445220708894197	0.9818187043402392	0.12365459469400726	0.034289088089710984
44	442.2	0.0014473230892235733	0.001977264067818396	0.05192187000404418	0.07093319291134143	35.874415595689854	0.35	42	1	0	4	4.858521255743426	3.0405674668820666	0.034287500137666044	1213.62453893145	1148.5790708165193	1114.0078134049515	1077.7889114419668	1113.0147129628972	1065.1702311403494	1024.4311527125801	1064.8075650718606	1046.959432533118	0.6445434743731122	0.9823145253119453	0.12340935703149504	0.034287500137666044
45	448.5	0.018388922637313954	0.001889527323328366	0.6596918694172108	0.06778569015848901	35.87441648585733	0.35	43	1	0	4	4.858115968535003	3.040709518638323	0.03426468946186481	1213.62453893145	1148.5786277770103	1113.9894357946914	1077.7889114421355	1112.9963240402599	1065.1757713452362	1024.4311527133532	1064.8131200886464	1046.9592904813617	0.6444521287191689	0.9760187815707205	0.12504291181261923	0.03426468946186481
# 结束：Converged False　CoupleRounds 45　单元 4164　耗时 449 s
# 判据：最热铂 4.858115968535003　管根 3.040709518638323　净流入 0.03426468946186481
# 放大：闭式 32.61310589623393　雅可比 34.62337058804575　用 35.87441648585733　认证误差 NaN
# 注：★ 停机放大口径：max(闭式 32.6 × 1.1, 实测雅可比 34.6) = 35.9；量雅可比用时 45.8 s
# 注：★ Anderson：接受 43／丢弃 1／重启 0，末端深度 4
# 注：★ 外层耦合 45 轮未收敛（**剩余误差估计 0.7 K**，步长 0.0 K，真残差 0.002 K，**容差 0.000 K**，ω=0.35）—— 本次结果的每个数都不可用。
